ageband,year,pop,rate,ratelow,rateupp,deaths,people,percent
65-69,1997,Maori,121.79,42.22,201.35,9,7390,0.001217862
70-74,1997,Maori,133.63,26.7,240.56,6,4490,0.001336303
75-79,1997,Maori,127.12,0,270.97,3,2360,0.001271186
80+,1997,Maori,107.53,0,256.55,2,1860,0.001075269
Total,1998,Maori,16.9,11.52,22.28,43,552000,7.79e-05
00-04,1998,Maori,0,0,0,0,73260,0
05-09,1998,Maori,0,0,0,0,71670,0
10-14,1998,Maori,1.65,0,4.89,1,60570,1.65e-05
15-19,1998,Maori,0,0,0,0,54670,0
20-24,1998,Maori,0,0,0,0,48980,0
25-29,1998,Maori,0,0,0,0,44620,0
30-34,1998,Maori,4.81,0,11.48,2,41560,4.81e-05
35-39,1998,Maori,2.5,0,7.39,1,40060,2.5e-05
40-44,1998,Maori,0,0,0,0,31150,0
45-49,1998,Maori,16.24,0.32,32.16,4,24630,0.000162404
50-54,1998,Maori,16.57,0,35.31,3,18110,0.000165654
55-59,1998,Maori,34.25,4.23,64.27,5,14600,0.000342466
60-64,1998,Maori,35.97,0.72,71.22,4,11120,0.000359712
65-69,1998,Maori,89.74,23.26,156.23,7,7800,0.000897436
70-74,1998,Maori,168.07,51.6,284.53,8,4760,0.001680672
75-79,1998,Maori,282.26,73.16,491.36,7,2480,0.002822581
80+,1998,Maori,50.76,0,150.25,1,1970,0.000507614
Total,1999,Maori,14.49,9.72,19.26,44,562900,7.82e-05
00-04,1999,Maori,0,0,0,0,73620,0
05-09,1999,Maori,0,0,0,0,72220,0
10-14,1999,Maori,0,0,0,0,63350,0
15-19,1999,Maori,0,0,0,0,54110,0
20-24,1999,Maori,2.06,0,6.08,1,48660,2.06e-05
25-29,1999,Maori,0,0,0,0,45170,0
30-34,1999,Maori,7.12,0,15.17,3,42150,7.12e-05
35-39,1999,Maori,4.83,0,11.53,2,41370,4.83e-05
40-44,1999,Maori,18.19,3.64,32.75,6,32980,0.000181928
45-49,1999,Maori,11.66,0,24.86,3,25720,0.000116641
50-54,1999,Maori,36.46,9.45,63.47,7,19200,0.000364583
55-59,1999,Maori,40.27,8.05,72.49,6,14900,0.000402685
60-64,1999,Maori,43.29,5.34,81.24,5,11550,0.0004329
65-69,1999,Maori,36.81,0,78.46,3,8150,0.000368098
70-74,1999,Maori,39.84,0,95.06,2,5020,0.000398406
75-79,1999,Maori,75.76,0,180.75,2,2640,0.000757576
80+,1999,Maori,195.12,3.9,386.34,4,2050,0.00195122
Total,2000,Maori,13.74,8.88,18.59,36,574000,6.27e-05
00-04,2000,Maori,0,0,0,0,74030,0
05-09,2000,Maori,0,0,0,0,72510,0
10-14,2000,Maori,0,0,0,0,66250,0
15-19,2000,Maori,0,0,0,0,54390,0
20-24,2000,Maori,0,0,0,0,47880,0
25-29,2000,Maori,0,0,0,0,45620,0
30-34,2000,Maori,2.32,0,6.88,1,43040,2.32e-05
35-39,2000,Maori,9.49,0.19,18.79,4,42160,9.49e-05
40-44,2000,Maori,0,0,0,0,34810,0
45-49,2000,Maori,11.18,0,23.83,3,26830,0.000111815
50-54,2000,Maori,4.89,0,14.48,1,20440,4.89e-05
55-59,2000,Maori,26.58,0.53,52.62,4,15050,0.000265781
60-64,2000,Maori,32.73,0.65,64.81,4,12220,0.000327332
65-69,2000,Maori,47.28,0.95,93.62,4,8460,0.000472813
70-74,2000,Maori,74.91,1.5,148.31,4,5340,0.000749064
75-79,2000,Maori,283.69,87.1,480.27,8,2820,0.002836879
80+,2000,Maori,139.53,0,297.43,3,2150,0.001395349
Total,2001,Maori,12.9,8.69,17.12,41,585700,7e-05
00-04,2001,Maori,0,0,0,0,74490,0
05-09,2001,Maori,0,0,0,0,72640,0
10-14,2001,Maori,0,0,0,0,68810,0
15-19,2001,Maori,0,0,0,0,55590,0
20-24,2001,Maori,0,0,0,0,47920,0
25-29,2001,Maori,0,0,0,0,45290,0
30-34,2001,Maori,4.52,0,10.79,2,44210,4.52e-05
35-39,2001,Maori,7.08,0,15.1,3,42350,7.08e-05
40-44,2001,Maori,10.93,0.22,21.65,4,36590,0.000109319
45-49,2001,Maori,7.1,0,16.94,2,28170,7.1e-05
50-54,2001,Maori,18.41,0.37,36.45,4,21730,0.000184077
55-59,2001,Maori,39.04,7.8,70.27,6,15370,0.000390371
60-64,2001,Maori,23.55,0,50.19,3,12740,0.000235479
65-69,2001,Maori,45.15,0.9,89.39,4,8860,0.000451467
70-74,2001,Maori,125.22,32.46,217.99,7,5590,0.001252236
75-79,2001,Maori,162.87,20.11,305.63,5,3070,0.001628664
80+,2001,Maori,44.25,0,130.97,1,2260,0.000442478
Total,2002,Maori,11.02,7.14,14.89,36,594900,6.05e-05
00-04,2002,Maori,0,0,0,0,74410,0
05-09,2002,Maori,0,0,0,0,72340,0
10-14,2002,Maori,0,0,0,0,70460,0
15-19,2002,Maori,0,0,0,0,58860,0
20-24,2002,Maori,2.14,0,6.33,1,46730,2.14e-05
25-29,2002,Maori,0,0,0,0,44020,0
30-34,2002,Maori,8.91,0.18,17.65,4,44880,8.91e-05
35-39,2002,Maori,7.11,0,15.16,3,42190,7.11e-05
40-44,2002,Maori,2.61,0,7.71,1,38380,2.61e-05
45-49,2002,Maori,0,0,0,0,29560,0
50-54,2002,Maori,21.84,2.7,40.99,5,22890,0.000218436
55-59,2002,Maori,18.51,0,39.45,3,16210,0.000185071
60-64,2002,Maori,15.29,0,36.48,2,13080,0.000152905
65-69,2002,Maori,53.88,6.65,101.11,5,9280,0.000538793
70-74,2002,Maori,118.85,30.8,206.89,7,5890,0.001188455
75-79,2002,Maori,90.63,0,193.2,3,3310,0.000906344
80+,2002,Maori,84.39,0,201.34,2,2370,0.000843882
Total,2003,Maori,13.77,9.51,18.04,47,603000,7.79e-05
00-04,2003,Maori,0,0,0,0,73960,0
05-09,2003,Maori,0,0,0,0,72260,0
10-14,2003,Maori,0,0,0,0,71260,0
15-19,2003,Maori,1.62,0,4.79,1,61750,1.62e-05
20-24,2003,Maori,0,0,0,0,46580,0
25-29,2003,Maori,0,0,0,0,42710,0
30-34,2003,Maori,4.43,0,10.56,2,45170,4.43e-05
35-39,2003,Maori,4.78,0,11.41,2,41810,4.78e-05
40-44,2003,Maori,12.47,1.54,23.4,5,40090,0.000124719
45-49,2003,Maori,16.19,2,30.38,5,30880,0.000161917
50-54,2003,Maori,16.71,0.33,33.08,4,23940,0.000167084
55-59,2003,Maori,23.11,0.46,45.75,4,17310,0.00023108
60-64,2003,Maori,29.94,0.6,59.28,4,13360,0.000299401
65-69,2003,Maori,51.92,6.41,97.43,5,9630,0.000519211
70-74,2003,Maori,95.54,19.09,171.99,6,6280,0.000955414
75-79,2003,Maori,170.45,34.06,306.85,6,3520,0.001704545
80+,2003,Maori,120.48,0,256.82,3,2490,0.001204819
Total,2004,Maori,14.59,10.51,18.68,53,610600,8.68e-05
00-04,2004,Maori,0,0,0,0,73850,0
05-09,2004,Maori,0,0,0,0,71920,0
10-14,2004,Maori,0,0,0,0,71460,0
15-19,2004,Maori,0,0,0,0,63740,0
20-24,2004,Maori,2.1,0,6.22,1,47570,2.1e-05
25-29,2004,Maori,2.38,0,7.06,1,41930,2.38e-05
30-34,2004,Maori,2.23,0,6.59,1,44930,2.23e-05
35-39,2004,Maori,0,0,0,0,41870,0
40-44,2004,Maori,7.34,0,15.65,3,40850,7.34e-05
45-49,2004,Maori,15.4,1.9,28.9,5,32470,0.000153988
50-54,2004,Maori,24.09,4.81,43.36,6,24910,0.000240867
55-59,2004,Maori,16.3,0,34.75,3,18400,0.000163043
60-64,2004,Maori,65.69,22.77,108.61,9,13700,0.000656934
65-69,2004,Maori,99.11,37.68,160.54,10,10090,0.00099108
70-74,2004,Maori,136.99,47.49,226.48,9,6570,0.001369863
75-79,2004,Maori,106.95,2.14,211.76,4,3740,0.001069519
80+,2004,Maori,37.88,0,112.12,1,2640,0.000378788
Total,2005,Maori,9.8,6.45,13.16,37,617600,5.99e-05
00-04,2005,Maori,0,0,0,0,73180,0
05-09,2005,Maori,0,0,0,0,71700,0
10-14,2005,Maori,0,0,0,0,71340,0
15-19,2005,Maori,0,0,0,0,65060,0
20-24,2005,Maori,0,0,0,0,49190,0
25-29,2005,Maori,0,0,0,0,41980,0
30-34,2005,Maori,2.25,0,6.65,1,44500,2.25e-05
35-39,2005,Maori,9.52,0.19,18.85,4,42010,9.52e-05
40-44,2005,Maori,9.76,0.2,19.33,4,40970,9.76e-05
45-49,2005,Maori,5.89,0,14.05,2,33970,5.89e-05
50-54,2005,Maori,3.87,0,11.47,1,25810,3.87e-05
55-59,2005,Maori,25.39,3.14,47.65,5,19690,0.000253936
60-64,2005,Maori,28.84,0.58,57.1,4,13870,0.000288392
65-69,2005,Maori,55.71,11.13,100.29,6,10770,0.000557103
70-74,2005,Maori,73.53,9.08,137.98,5,6800,0.000735294
75-79,2005,Maori,75,0,159.87,3,4000,0.00075
80+,2005,Maori,71.43,0,170.42,2,2800,0.000714286
Total,2006,Maori,12.11,8.51,15.71,48,624700,7.68e-05
00-04,2006,Maori,0,0,0,0,73370,0
05-09,2006,Maori,0,0,0,0,71420,0
10-14,2006,Maori,0,0,0,0,70880,0
15-19,2006,Maori,0,0,0,0,66010,0
20-24,2006,Maori,0,0,0,0,50160,0
25-29,2006,Maori,0,0,0,0,43260,0
30-34,2006,Maori,6.91,0,14.74,3,43390,6.91e-05
35-39,2006,Maori,2.35,0,6.95,1,42560,2.35e-05
40-44,2006,Maori,9.85,0.2,19.51,4,40590,9.85e-05
45-49,2006,Maori,16.95,3.39,30.52,6,35390,0.000169539
50-54,2006,Maori,14.88,0.3,29.45,4,26890,0.000148754
55-59,2006,Maori,9.59,0,22.89,2,20850,9.59e-05
60-64,2006,Maori,70.37,26.76,113.99,10,14210,0.00070373
65-69,2006,Maori,61.84,16.03,107.65,7,11320,0.000618375
70-74,2006,Maori,55.87,1.12,110.61,4,7160,0.000558659
75-79,2006,Maori,118.76,14.66,222.87,5,4210,0.001187648
80+,2006,Maori,66.23,0,158.01,2,3020,0.000662252
Total,2007,Maori,14.7,10.76,18.63,61,634400,9.62e-05
00-04,2007,Maori,0,0,0,0,77080,0
05-09,2007,Maori,0,0,0,0,71320,0
10-14,2007,Maori,0,0,0,0,70100,0
15-19,2007,Maori,0,0,0,0,66900,0
20-24,2007,Maori,0,0,0,0,51120,0
25-29,2007,Maori,0,0,0,0,43180,0
30-34,2007,Maori,4.72,0,11.27,2,42350,4.72e-05
35-39,2007,Maori,18.52,5.69,31.36,8,43190,0.000185228
40-44,2007,Maori,7.43,0,15.84,3,40370,7.43e-05
45-49,2007,Maori,16.28,3.25,29.3,6,36860,0.000162778
50-54,2007,Maori,31.87,11.05,52.69,9,28240,0.000318697
55-59,2007,Maori,32.18,8.34,56.03,7,21750,0.000321839
60-64,2007,Maori,26.54,0.53,52.55,4,15070,0.000265428
65-69,2007,Maori,60.19,15.6,104.78,7,11630,0.000601892
70-74,2007,Maori,52.91,1.06,104.76,4,7560,0.000529101
75-79,2007,Maori,134.23,26.82,241.63,6,4470,0.001342282
80+,2007,Maori,154.8,19.11,290.49,5,3230,0.001547988
Total,2008,Maori,12.85,9.12,16.58,50,644800,7.75e-05
00-04,2008,Maori,0,0,0,0,80960,0
05-09,2008,Maori,0,0,0,0,71280,0
10-14,2008,Maori,0,0,0,0,70060,0
15-19,2008,Maori,0,0,0,0,67220,0
20-24,2008,Maori,0,0,0,0,52450,0
25-29,2008,Maori,4.67,0,11.15,2,42790,4.67e-05
30-34,2008,Maori,2.41,0,7.13,1,41520,2.41e-05
35-39,2008,Maori,2.3,0,6.8,1,43540,2.3e-05
40-44,2008,Maori,2.49,0,7.38,1,40120,2.49e-05
45-49,2008,Maori,13,1.61,24.4,5,38450,0.000130039
50-54,2008,Maori,6.77,0,16.15,2,29540,6.77e-05
55-59,2008,Maori,26.47,5.29,47.64,6,22670,0.000264667
60-64,2008,Maori,12.38,0,29.55,2,16150,0.000123839
65-69,2008,Maori,84.25,32.03,136.46,10,11870,0.00084246
70-74,2008,Maori,100.38,30.82,169.93,8,7970,0.001003764
75-79,2008,Maori,147.06,38.12,256,7,4760,0.001470588
80+,2008,Maori,143.27,17.69,268.85,5,3490,0.001432665
Total,2009,Maori,11.7,8.31,15.1,51,655100,7.79e-05
00-04,2009,Maori,0,0,0,0,83730,0
05-09,2009,Maori,0,0,0,0,71700,0
10-14,2009,Maori,0,0,0,0,70370,0
15-19,2009,Maori,1.49,0,4.41,1,67150,1.49e-05
20-24,2009,Maori,1.85,0,5.47,1,54110,1.85e-05
25-29,2009,Maori,0,0,0,0,42460,0
30-34,2009,Maori,0,0,0,0,41060,0
35-39,2009,Maori,6.91,0,14.73,3,43410,6.91e-05
40-44,2009,Maori,7.42,0,15.81,3,40450,7.42e-05
45-49,2009,Maori,10.19,0.2,20.18,4,39240,0.000101937
50-54,2009,Maori,22.48,5.83,39.13,7,31140,0.000224791
55-59,2009,Maori,25.35,5.07,45.63,6,23670,0.000253485
60-64,2009,Maori,29.04,3.58,54.49,5,17220,0.00029036
65-69,2009,Maori,49.26,9.84,88.68,6,12180,0.000492611
70-74,2009,Maori,71.51,14.29,128.74,6,8390,0.000715137
75-79,2009,Maori,59.88,0,127.64,3,5010,0.000598802
80+,2009,Maori,158.31,31.64,284.99,6,3790,0.001583113
Total,2010,Maori,8.12,5.42,10.83,38,665900,5.71e-05
00-04,2010,Maori,0,0,0,0,85910,0
05-09,2010,Maori,0,0,0,0,71750,0
10-14,2010,Maori,0,0,0,0,71310,0
15-19,2010,Maori,0,0,0,0,67120,0
20-24,2010,Maori,0,0,0,0,55950,0
25-29,2010,Maori,2.34,0,6.94,1,42650,2.34e-05
30-34,2010,Maori,2.46,0,7.29,1,40620,2.46e-05
35-39,2010,Maori,6.94,0,14.79,3,43250,6.94e-05
40-44,2010,Maori,12.22,1.51,22.93,5,40920,0.00012219
45-49,2010,Maori,7.56,0,16.11,3,39690,7.56e-05
50-54,2010,Maori,12.22,0.24,24.21,4,32720,0.000122249
55-59,2010,Maori,16.2,0.32,32.08,4,24690,0.000162009
60-64,2010,Maori,16.23,0,34.6,3,18480,0.000162338
65-69,2010,Maori,48.08,9.61,86.55,6,12480,0.000480769
70-74,2010,Maori,22.25,0,53.08,2,8990,0.000222469
75-79,2010,Maori,38.17,0,91.07,2,5240,0.000381679
80+,2010,Maori,97.32,1.95,192.7,4,4110,0.000973236
Total,2011,Maori,8.46,5.79,11.14,41,675400,6.07e-05
00-04,2011,Maori,0,0,0,0,86600,0
05-09,2011,Maori,0,0,0,0,72460,0
10-14,2011,Maori,0,0,0,0,72020,0
15-19,2011,Maori,0,0,0,0,67240,0
20-24,2011,Maori,0,0,0,0,57380,0
25-29,2011,Maori,0,0,0,0,42900,0
30-34,2011,Maori,0,0,0,0,40460,0
35-39,2011,Maori,4.72,0,11.26,2,42370,4.72e-05
40-44,2011,Maori,11.95,1.48,22.42,5,41850,0.000119474
45-49,2011,Maori,7.56,0,16.12,3,39670,7.56e-05
50-54,2011,Maori,14.57,1.8,27.35,5,34310,0.00014573
55-59,2011,Maori,11.55,0,24.61,3,25980,0.000115473
60-64,2011,Maori,20.31,0.41,40.22,4,19690,0.000203149
65-69,2011,Maori,46.26,9.24,83.28,6,12970,0.000462606
70-74,2011,Maori,84.3,25.88,142.72,8,9490,0.000842993
75-79,2011,Maori,36.17,0,86.29,2,5530,0.000361664
80+,2011,Maori,67.26,0,143.38,3,4460,0.000672646
Total,2012,Maori,13.17,9.72,16.62,60,684100,8.77e-05
00-04,2012,Maori,0,0,0,0,85510,0
05-09,2012,Maori,0,0,0,0,74830,0
10-14,2012,Maori,0,0,0,0,72070,0
15-19,2012,Maori,0,0,0,0,67810,0
20-24,2012,Maori,0,0,0,0,58250,0
25-29,2012,Maori,2.29,0,6.78,1,43690,2.29e-05
30-34,2012,Maori,2.49,0,7.38,1,40110,2.49e-05
35-39,2012,Maori,4.84,0,11.56,2,41280,4.84e-05
40-44,2012,Maori,4.7,0,11.21,2,42560,4.7e-05
45-49,2012,Maori,5.04,0,12.03,2,39650,5.04e-05
50-54,2012,Maori,19.5,5.05,33.94,7,35900,0.000194986
55-59,2012,Maori,10.93,0,23.3,3,27440,0.000109329
60-64,2012,Maori,38.76,11.9,65.62,8,20640,0.000387597
65-69,2012,Maori,50.51,13.09,87.92,7,13860,0.000505051
70-74,2012,Maori,80.97,24.86,137.08,8,9880,0.000809717
75-79,2012,Maori,153.85,53.33,254.36,9,5850,0.001538462
80+,2012,Maori,209.64,79.71,339.58,10,4770,0.002096436
Total,1948,Male Maori,18.72,0,42.8,3,55400,5.42e-05
00-04,1948,Male Maori,0,0,0,0,10170,0
05-09,1948,Male Maori,0,0,0,0,8160,0
10-14,1948,Male Maori,0,0,0,0,7170,0
15-19,1948,Male Maori,0,0,0,0,6040,0
20-24,1948,Male Maori,0,0,0,0,4450,0
25-29,1948,Male Maori,0,0,0,0,3880,0
30-34,1948,Male Maori,0,0,0,0,3210,0
35-39,1948,Male Maori,0,0,0,0,2920,0
40-44,1948,Male Maori,0,0,0,0,2410,0
45-49,1948,Male Maori,0,0,0,0,1890,0
50-54,1948,Male Maori,64.94,0,192.21,1,1540,0.000649351
55-59,1948,Male Maori,0,0,0,0,1070,0
60-64,1948,Male Maori,0,0,0,0,910,0
65-69,1948,Male Maori,142.86,0,422.86,1,700,0.001428571
70-74,1948,Male Maori,0,0,0,0,480,0
75-79,1948,Male Maori,0,0,0,0,190,0
80+,1948,Male Maori,714.29,0,2114.29,1,140,0.007142857
Total,1949,Male Maori,33.67,5.79,61.54,7,56800,0.000123239
00-04,1949,Male Maori,0,0,0,0,10760,0
05-09,1949,Male Maori,0,0,0,0,8000,0
10-14,1949,Male Maori,0,0,0,0,7330,0
15-19,1949,Male Maori,0,0,0,0,6270,0
20-24,1949,Male Maori,0,0,0,0,4680,0
25-29,1949,Male Maori,0,0,0,0,4040,0
30-34,1949,Male Maori,0,0,0,0,3260,0
35-39,1949,Male Maori,34.25,0,101.37,1,2920,0.000342466
40-44,1949,Male Maori,39.53,0,117,1,2530,0.000395257
45-49,1949,Male Maori,52.36,0,154.97,1,1910,0.00052356
50-54,1949,Male Maori,0,0,0,0,1590,0
55-59,1949,Male Maori,0,0,0,0,1030,0
60-64,1949,Male Maori,106.38,0,314.89,1,940,0.00106383
65-69,1949,Male Maori,0,0,0,0,690,0
70-74,1949,Male Maori,208.33,0,616.67,1,480,0.002083333
75-79,1949,Male Maori,1111.11,0,2651.03,2,180,0.011111111
80+,1949,Male Maori,0,0,0,0,150,0
Total,1950,Male Maori,17.25,0,36.49,4,58200,6.87e-05
00-04,1950,Male Maori,0,0,0,0,11310,0
05-09,1950,Male Maori,0,0,0,0,7880,0
10-14,1950,Male Maori,0,0,0,0,7540,0
15-19,1950,Male Maori,0,0,0,0,6420,0
20-24,1950,Male Maori,20.33,0,60.16,1,4920,0.000203252
25-29,1950,Male Maori,0,0,0,0,4060,0
30-34,1950,Male Maori,0,0,0,0,3330,0
35-39,1950,Male Maori,0,0,0,0,2930,0
40-44,1950,Male Maori,0,0,0,0,2630,0
45-49,1950,Male Maori,52.36,0,154.97,1,1910,0.00052356
50-54,1950,Male Maori,0,0,0,0,1670,0
55-59,1950,Male Maori,0,0,0,0,1080,0
60-64,1950,Male Maori,0,0,0,0,950,0
65-69,1950,Male Maori,0,0,0,0,660,0
70-74,1950,Male Maori,200,0,592,1,500,0.002
75-79,1950,Male Maori,526.32,0,1557.89,1,190,0.005263158
80+,1950,Male Maori,0,0,0,0,160,0
Total,1951,Male Maori,30.74,6.08,55.39,7,59700,0.000117253
00-04,1951,Male Maori,0,0,0,0,11410,0
05-09,1951,Male Maori,0,0,0,0,8260,0
10-14,1951,Male Maori,0,0,0,0,7850,0
15-19,1951,Male Maori,0,0,0,0,6500,0
20-24,1951,Male Maori,0,0,0,0,5170,0
25-29,1951,Male Maori,0,0,0,0,4150,0
30-34,1951,Male Maori,0,0,0,0,3320,0
35-39,1951,Male Maori,33.56,0,99.33,1,2980,0.00033557
40-44,1951,Male Maori,0,0,0,0,2700,0
45-49,1951,Male Maori,0,0,0,0,2020,0
50-54,1951,Male Maori,59.52,0,176.19,1,1680,0.000595238
55-59,1951,Male Maori,0,0,0,0,1170,0
60-64,1951,Male Maori,208.33,0,497.07,2,960,0.002083333
65-69,1951,Male Maori,298.51,0,712.22,2,670,0.002985075
70-74,1951,Male Maori,0,0,0,0,460,0
75-79,1951,Male Maori,0,0,0,0,230,0
80+,1951,Male Maori,555.56,0,1644.44,1,180,0.005555556
Total,1952,Male Maori,35.73,11.24,60.22,9,61600,0.000146104
00-04,1952,Male Maori,0,0,0,0,11470,0
05-09,1952,Male Maori,0,0,0,0,8910,0
10-14,1952,Male Maori,0,0,0,0,8170,0
15-19,1952,Male Maori,0,0,0,0,6640,0
20-24,1952,Male Maori,0,0,0,0,5340,0
25-29,1952,Male Maori,0,0,0,0,4340,0
30-34,1952,Male Maori,0,0,0,0,3330,0
35-39,1952,Male Maori,0,0,0,0,3020,0
40-44,1952,Male Maori,35.71,0,105.71,1,2800,0.000357143
45-49,1952,Male Maori,46.73,0,138.32,1,2140,0.00046729
50-54,1952,Male Maori,118.34,0,282.36,2,1690,0.001183432
55-59,1952,Male Maori,81.3,0,240.65,1,1230,0.000813008
60-64,1952,Male Maori,0,0,0,0,980,0
65-69,1952,Male Maori,281.69,0,672.09,2,710,0.002816901
70-74,1952,Male Maori,0,0,0,0,430,0
75-79,1952,Male Maori,800,0,1908.74,2,250,0.008
80+,1952,Male Maori,0,0,0,0,190,0
Total,1953,Male Maori,27.6,5.56,49.64,7,63500,0.000110236
00-04,1953,Male Maori,0,0,0,0,11920,0
05-09,1953,Male Maori,0,0,0,0,9330,0
10-14,1953,Male Maori,0,0,0,0,8310,0
15-19,1953,Male Maori,0,0,0,0,6930,0
20-24,1953,Male Maori,0,0,0,0,5430,0
25-29,1953,Male Maori,0,0,0,0,4450,0
30-34,1953,Male Maori,0,0,0,0,3510,0
35-39,1953,Male Maori,67.8,0,161.76,2,2950,0.000677966
40-44,1953,Male Maori,0,0,0,0,2920,0
45-49,1953,Male Maori,45.45,0,134.55,1,2200,0.000454545
50-54,1953,Male Maori,0,0,0,0,1760,0
55-59,1953,Male Maori,161.29,0,384.83,2,1240,0.001612903
60-64,1953,Male Maori,0,0,0,0,980,0
65-69,1953,Male Maori,0,0,0,0,730,0
70-74,1953,Male Maori,0,0,0,0,440,0
75-79,1953,Male Maori,833.33,0,1988.27,2,240,0.008333333
80+,1953,Male Maori,0,0,0,0,150,0
Total,1954,Male Maori,22.23,5,39.47,7,65700,0.000106545
00-04,1954,Male Maori,0,0,0,0,12470,0
05-09,1954,Male Maori,0,0,0,0,9730,0
10-14,1954,Male Maori,0,0,0,0,8360,0
15-19,1954,Male Maori,0,0,0,0,7270,0
20-24,1954,Male Maori,0,0,0,0,5610,0
25-29,1954,Male Maori,21.46,0,63.52,1,4660,0.000214592
30-34,1954,Male Maori,26.88,0,79.57,1,3720,0.000268817
35-39,1954,Male Maori,0,0,0,0,2950,0
40-44,1954,Male Maori,0,0,0,0,2970,0
45-49,1954,Male Maori,0,0,0,0,2290,0
50-54,1954,Male Maori,54.64,0,161.75,1,1830,0.000546448
55-59,1954,Male Maori,236.22,0,503.53,3,1270,0.002362205
60-64,1954,Male Maori,0,0,0,0,1000,0
65-69,1954,Male Maori,0,0,0,0,730,0
70-74,1954,Male Maori,217.39,0,643.48,1,460,0.002173913
75-79,1954,Male Maori,0,0,0,0,230,0
80+,1954,Male Maori,0,0,0,0,140,0
Total,1955,Male Maori,30.56,11.07,50.04,10,68100,0.000146843
00-04,1955,Male Maori,0,0,0,0,12950,0
05-09,1955,Male Maori,0,0,0,0,10240,0
10-14,1955,Male Maori,0,0,0,0,8370,0
15-19,1955,Male Maori,0,0,0,0,7600,0
20-24,1955,Male Maori,0,0,0,0,5870,0
25-29,1955,Male Maori,0,0,0,0,4890,0
30-34,1955,Male Maori,25.51,0,75.51,1,3920,0.000255102
35-39,1955,Male Maori,66.89,0,159.59,2,2990,0.000668896
40-44,1955,Male Maori,0,0,0,0,2970,0
45-49,1955,Male Maori,41.32,0,122.31,1,2420,0.000413223
50-54,1955,Male Maori,52.91,0,156.61,1,1890,0.000529101
55-59,1955,Male Maori,225.56,0,480.81,3,1330,0.002255639
60-64,1955,Male Maori,100,0,296,1,1000,0.001
65-69,1955,Male Maori,0,0,0,0,740,0
70-74,1955,Male Maori,204.08,0,604.08,1,490,0.002040816
75-79,1955,Male Maori,0,0,0,0,230,0
80+,1955,Male Maori,0,0,0,0,160,0
Total,1956,Male Maori,43.75,15.74,71.76,12,70610,0.000169948
00-04,1956,Male Maori,0,0,0,0,13450,0
05-09,1956,Male Maori,0,0,0,0,10910,0
10-14,1956,Male Maori,0,0,0,0,8560,0
15-19,1956,Male Maori,0,0,0,0,7710,0
20-24,1956,Male Maori,16.5,0,48.84,1,6060,0.000165017
25-29,1956,Male Maori,0,0,0,0,5120,0
30-34,1956,Male Maori,49.38,0,117.82,2,4050,0.000493827
35-39,1956,Male Maori,0,0,0,0,3190,0
40-44,1956,Male Maori,0,0,0,0,2960,0
45-49,1956,Male Maori,38.76,0,114.73,1,2580,0.000387597
50-54,1956,Male Maori,52.63,0,155.79,1,1900,0.000526316
55-59,1956,Male Maori,139.86,0,333.7,2,1430,0.001398601
60-64,1956,Male Maori,99.01,0,293.07,1,1010,0.000990099
65-69,1956,Male Maori,0,0,0,0,750,0
70-74,1956,Male Maori,408.16,0,973.85,2,490,0.004081633
75-79,1956,Male Maori,384.62,0,1138.46,1,260,0.003846154
80+,1956,Male Maori,555.56,0,1644.44,1,180,0.005555556
Total,1957,Male Maori,25.81,3.06,48.56,6,73130,8.2e-05
00-04,1957,Male Maori,0,0,0,0,13950,0
05-09,1957,Male Maori,0,0,0,0,11560,0
10-14,1957,Male Maori,0,0,0,0,8940,0
15-19,1957,Male Maori,0,0,0,0,7750,0
20-24,1957,Male Maori,0,0,0,0,6170,0
25-29,1957,Male Maori,0,0,0,0,5320,0
30-34,1957,Male Maori,0,0,0,0,4180,0
35-39,1957,Male Maori,0,0,0,0,3400,0
40-44,1957,Male Maori,0,0,0,0,2980,0
45-49,1957,Male Maori,74.35,0,177.39,2,2690,0.000743494
50-54,1957,Male Maori,50.76,0,150.25,1,1970,0.000507614
55-59,1957,Male Maori,0,0,0,0,1510,0
60-64,1957,Male Maori,0,0,0,0,1030,0
65-69,1957,Male Maori,0,0,0,0,740,0
70-74,1957,Male Maori,0,0,0,0,460,0
75-79,1957,Male Maori,740.74,0,1767.36,2,270,0.007407407
80+,1957,Male Maori,476.19,0,1409.52,1,210,0.004761905
Total,1958,Male Maori,25.81,3.77,47.85,6,75650,7.93e-05
00-04,1958,Male Maori,0,0,0,0,14430,0
05-09,1958,Male Maori,0,0,0,0,12030,0
10-14,1958,Male Maori,0,0,0,0,9400,0
15-19,1958,Male Maori,0,0,0,0,7980,0
20-24,1958,Male Maori,0,0,0,0,6330,0
25-29,1958,Male Maori,0,0,0,0,5440,0
30-34,1958,Male Maori,0,0,0,0,4420,0
35-39,1958,Male Maori,0,0,0,0,3480,0
40-44,1958,Male Maori,33.11,0,98.01,1,3020,0.000331126
45-49,1958,Male Maori,0,0,0,0,2710,0
50-54,1958,Male Maori,0,0,0,0,2110,0
55-59,1958,Male Maori,0,0,0,0,1530,0
60-64,1958,Male Maori,185.19,0,441.84,2,1080,0.001851852
65-69,1958,Male Maori,0,0,0,0,740,0
70-74,1958,Male Maori,425.53,0,1015.29,2,470,0.004255319
75-79,1958,Male Maori,0,0,0,0,270,0
80+,1958,Male Maori,476.19,0,1409.52,1,210,0.004761905
